Absolute way;Relative way;Class
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8665.jpg ;  dataset_all_names/8665.jpg ;tiger
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3158.jpg ;  dataset_all_names/3158.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7719.jpg ;  dataset_all_names/7719.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2080.jpg ;  dataset_all_names/2080.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9893.jpg ;  dataset_all_names/9893.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8884.jpg ;  dataset_all_names/8884.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5806.jpg ;  dataset_all_names/5806.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5322.jpg ;  dataset_all_names/5322.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7932.jpg ;  dataset_all_names/7932.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3298.jpg ;  dataset_all_names/3298.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5589.jpg ;  dataset_all_names/5589.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4894.jpg ;  dataset_all_names/4894.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2157.jpg ;  dataset_all_names/2157.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8287.jpg ;  dataset_all_names/8287.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5014.jpg ;  dataset_all_names/5014.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6741.jpg ;  dataset_all_names/6741.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6021.jpg ;  dataset_all_names/6021.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8506.jpg ;  dataset_all_names/8506.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4487.jpg ;  dataset_all_names/4487.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2383.jpg ;  dataset_all_names/2383.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6924.jpg ;  dataset_all_names/6924.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0827.jpg ;  dataset_all_names/0827.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4112.jpg ;  dataset_all_names/4112.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6419.jpg ;  dataset_all_names/6419.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3816.jpg ;  dataset_all_names/3816.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8032.jpg ;  dataset_all_names/8032.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3346.jpg ;  dataset_all_names/3346.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7018.jpg ;  dataset_all_names/7018.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2641.jpg ;  dataset_all_names/2641.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0457.jpg ;  dataset_all_names/0457.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6393.jpg ;  dataset_all_names/6393.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4807.jpg ;  dataset_all_names/4807.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1109.jpg ;  dataset_all_names/1109.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1577.jpg ;  dataset_all_names/1577.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8445.jpg ;  dataset_all_names/8445.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2181.jpg ;  dataset_all_names/2181.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2870.jpg ;  dataset_all_names/2870.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1395.jpg ;  dataset_all_names/1395.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1021.jpg ;  dataset_all_names/1021.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9659.jpg ;  dataset_all_names/9659.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0757.jpg ;  dataset_all_names/0757.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5161.jpg ;  dataset_all_names/5161.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0301.jpg ;  dataset_all_names/0301.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1128.jpg ;  dataset_all_names/1128.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2330.jpg ;  dataset_all_names/2330.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5040.jpg ;  dataset_all_names/5040.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2935.jpg ;  dataset_all_names/2935.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0061.jpg ;  dataset_all_names/0061.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6181.jpg ;  dataset_all_names/6181.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4127.jpg ;  dataset_all_names/4127.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2312.jpg ;  dataset_all_names/2312.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6884.jpg ;  dataset_all_names/6884.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7590.jpg ;  dataset_all_names/7590.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9334.jpg ;  dataset_all_names/9334.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6834.jpg ;  dataset_all_names/6834.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6954.jpg ;  dataset_all_names/6954.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8609.jpg ;  dataset_all_names/8609.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1476.jpg ;  dataset_all_names/1476.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8308.jpg ;  dataset_all_names/8308.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1446.jpg ;  dataset_all_names/1446.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0067.jpg ;  dataset_all_names/0067.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8483.jpg ;  dataset_all_names/8483.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7138.jpg ;  dataset_all_names/7138.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9913.jpg ;  dataset_all_names/9913.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4511.jpg ;  dataset_all_names/4511.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4816.jpg ;  dataset_all_names/4816.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0316.jpg ;  dataset_all_names/0316.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9697.jpg ;  dataset_all_names/9697.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1650.jpg ;  dataset_all_names/1650.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3607.jpg ;  dataset_all_names/3607.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1549.jpg ;  dataset_all_names/1549.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2284.jpg ;  dataset_all_names/2284.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5334.jpg ;  dataset_all_names/5334.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5313.jpg ;  dataset_all_names/5313.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8589.jpg ;  dataset_all_names/8589.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1619.jpg ;  dataset_all_names/1619.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3921.jpg ;  dataset_all_names/3921.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6728.jpg ;  dataset_all_names/6728.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2367.jpg ;  dataset_all_names/2367.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2929.jpg ;  dataset_all_names/2929.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6338.jpg ;  dataset_all_names/6338.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2207.jpg ;  dataset_all_names/2207.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2510.jpg ;  dataset_all_names/2510.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3851.jpg ;  dataset_all_names/3851.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4724.jpg ;  dataset_all_names/4724.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3152.jpg ;  dataset_all_names/3152.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9058.jpg ;  dataset_all_names/9058.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4922.jpg ;  dataset_all_names/4922.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5312.jpg ;  dataset_all_names/5312.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6938.jpg ;  dataset_all_names/6938.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4401.jpg ;  dataset_all_names/4401.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2577.jpg ;  dataset_all_names/2577.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8697.jpg ;  dataset_all_names/8697.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3779.jpg ;  dataset_all_names/3779.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4698.jpg ;  dataset_all_names/4698.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2655.jpg ;  dataset_all_names/2655.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0703.jpg ;  dataset_all_names/0703.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0772.jpg ;  dataset_all_names/0772.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2281.jpg ;  dataset_all_names/2281.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9338.jpg ;  dataset_all_names/9338.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9295.jpg ;  dataset_all_names/9295.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0311.jpg ;  dataset_all_names/0311.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9520.jpg ;  dataset_all_names/9520.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7073.jpg ;  dataset_all_names/7073.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8442.jpg ;  dataset_all_names/8442.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4535.jpg ;  dataset_all_names/4535.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4008.jpg ;  dataset_all_names/4008.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9221.jpg ;  dataset_all_names/9221.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7868.jpg ;  dataset_all_names/7868.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9933.jpg ;  dataset_all_names/9933.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9647.jpg ;  dataset_all_names/9647.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0503.jpg ;  dataset_all_names/0503.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3940.jpg ;  dataset_all_names/3940.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0291.jpg ;  dataset_all_names/0291.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5007.jpg ;  dataset_all_names/5007.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6360.jpg ;  dataset_all_names/6360.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9409.jpg ;  dataset_all_names/9409.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8624.jpg ;  dataset_all_names/8624.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3416.jpg ;  dataset_all_names/3416.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5144.jpg ;  dataset_all_names/5144.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4410.jpg ;  dataset_all_names/4410.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5413.jpg ;  dataset_all_names/5413.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2342.jpg ;  dataset_all_names/2342.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3644.jpg ;  dataset_all_names/3644.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1042.jpg ;  dataset_all_names/1042.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0815.jpg ;  dataset_all_names/0815.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0373.jpg ;  dataset_all_names/0373.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7823.jpg ;  dataset_all_names/7823.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0696.jpg ;  dataset_all_names/0696.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9735.jpg ;  dataset_all_names/9735.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9291.jpg ;  dataset_all_names/9291.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4044.jpg ;  dataset_all_names/4044.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2263.jpg ;  dataset_all_names/2263.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0173.jpg ;  dataset_all_names/0173.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1915.jpg ;  dataset_all_names/1915.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1757.jpg ;  dataset_all_names/1757.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6469.jpg ;  dataset_all_names/6469.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4856.jpg ;  dataset_all_names/4856.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8854.jpg ;  dataset_all_names/8854.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5002.jpg ;  dataset_all_names/5002.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0033.jpg ;  dataset_all_names/0033.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3233.jpg ;  dataset_all_names/3233.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1614.jpg ;  dataset_all_names/1614.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4116.jpg ;  dataset_all_names/4116.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6855.jpg ;  dataset_all_names/6855.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4988.jpg ;  dataset_all_names/4988.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1952.jpg ;  dataset_all_names/1952.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4402.jpg ;  dataset_all_names/4402.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8060.jpg ;  dataset_all_names/8060.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3741.jpg ;  dataset_all_names/3741.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4983.jpg ;  dataset_all_names/4983.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5236.jpg ;  dataset_all_names/5236.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8660.jpg ;  dataset_all_names/8660.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0243.jpg ;  dataset_all_names/0243.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9478.jpg ;  dataset_all_names/9478.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3324.jpg ;  dataset_all_names/3324.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7303.jpg ;  dataset_all_names/7303.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7233.jpg ;  dataset_all_names/7233.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5584.jpg ;  dataset_all_names/5584.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1899.jpg ;  dataset_all_names/1899.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0076.jpg ;  dataset_all_names/0076.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2296.jpg ;  dataset_all_names/2296.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9071.jpg ;  dataset_all_names/9071.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9973.jpg ;  dataset_all_names/9973.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7808.jpg ;  dataset_all_names/7808.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9148.jpg ;  dataset_all_names/9148.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8617.jpg ;  dataset_all_names/8617.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8739.jpg ;  dataset_all_names/8739.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6883.jpg ;  dataset_all_names/6883.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7163.jpg ;  dataset_all_names/7163.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5132.jpg ;  dataset_all_names/5132.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9234.jpg ;  dataset_all_names/9234.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2327.jpg ;  dataset_all_names/2327.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5389.jpg ;  dataset_all_names/5389.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7918.jpg ;  dataset_all_names/7918.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0674.jpg ;  dataset_all_names/0674.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3308.jpg ;  dataset_all_names/3308.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6430.jpg ;  dataset_all_names/6430.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0973.jpg ;  dataset_all_names/0973.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4210.jpg ;  dataset_all_names/4210.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0242.jpg ;  dataset_all_names/0242.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3674.jpg ;  dataset_all_names/3674.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2608.jpg ;  dataset_all_names/2608.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3348.jpg ;  dataset_all_names/3348.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1077.jpg ;  dataset_all_names/1077.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3006.jpg ;  dataset_all_names/3006.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0249.jpg ;  dataset_all_names/0249.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3919.jpg ;  dataset_all_names/3919.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5134.jpg ;  dataset_all_names/5134.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7371.jpg ;  dataset_all_names/7371.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3182.jpg ;  dataset_all_names/3182.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7786.jpg ;  dataset_all_names/7786.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4933.jpg ;  dataset_all_names/4933.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2082.jpg ;  dataset_all_names/2082.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0644.jpg ;  dataset_all_names/0644.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1929.jpg ;  dataset_all_names/1929.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1949.jpg ;  dataset_all_names/1949.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7196.jpg ;  dataset_all_names/7196.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8801.jpg ;  dataset_all_names/8801.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2949.jpg ;  dataset_all_names/2949.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4822.jpg ;  dataset_all_names/4822.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0709.jpg ;  dataset_all_names/0709.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0591.jpg ;  dataset_all_names/0591.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8454.jpg ;  dataset_all_names/8454.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4953.jpg ;  dataset_all_names/4953.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9967.jpg ;  dataset_all_names/9967.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2318.jpg ;  dataset_all_names/2318.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6077.jpg ;  dataset_all_names/6077.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3200.jpg ;  dataset_all_names/3200.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7418.jpg ;  dataset_all_names/7418.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7807.jpg ;  dataset_all_names/7807.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6002.jpg ;  dataset_all_names/6002.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8505.jpg ;  dataset_all_names/8505.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0838.jpg ;  dataset_all_names/0838.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3348.jpg ;  dataset_all_names/3348.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/6082.jpg ;  dataset_all_names/6082.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/7660.jpg ;  dataset_all_names/7660.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4290.jpg ;  dataset_all_names/4290.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4199.jpg ;  dataset_all_names/4199.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/9554.jpg ;  dataset_all_names/9554.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/4110.jpg ;  dataset_all_names/4110.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2772.jpg ;  dataset_all_names/2772.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5089.jpg ;  dataset_all_names/5089.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1563.jpg ;  dataset_all_names/1563.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/1333.jpg ;  dataset_all_names/1333.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/2302.jpg ;  dataset_all_names/2302.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5249.jpg ;  dataset_all_names/5249.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0298.jpg ;  dataset_all_names/0298.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/5888.jpg ;  dataset_all_names/5888.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8753.jpg ;  dataset_all_names/8753.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/8328.jpg ;  dataset_all_names/8328.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/3874.jpg ;  dataset_all_names/3874.jpg ;leopard
/Users/margogusarova/PycharmProjects/python2.1/dataset_random_num/0289.jpg ;  dataset_all_names/0289.jpg ;leopard
